"p_ds" "ID_cluster" "ID_points"
5 253 9753609738
5 253 7824747307
5 253 9753609740
5 253 9753609741
5 253 9753609742
5 253 9753609743
5 253 700774224
5 253 9680972177
5 253 9680972178
5 253 9753609745
5 253 9753609744
5 253 1782727992
5 254 4715263992
5 254 4715264004
5 254 722208263
5 255 819132568
5 255 748941508
5 256 761830938
5 256 1617647901
5 257 761831000
5 257 761831039
5 258 3930921860
5 258 843376599
5 259 873684193
5 259 1939632514
5 260 914822496
5 260 914822508
5 261 950703625
5 261 1726783391
5 262 5146186489
5 262 950703626
5 263 2990780037
5 263 2990780039
5 263 1758554289
5 263 1758554291
5 263 968499093
5 263 1758554294
5 264 1755708648
5 264 973128725
5 264 1755708646
5 264 1755708647
5 265 5006978856
5 265 973158035
5 266 3894948091
5 266 3894948093
5 266 1014803686
5 267 1014803736
5 267 27459165
5 267 9080098309
5 268 9808795600
5 268 1039290578
5 268 5257738379
5 269 5257738384
5 269 1039290586
5 270 1042862673
5 270 9027340515
5 270 9766629717
5 271 1042862696
5 271 3858880677
5 272 8515091589
5 272 1043001422
5 273 6828921210
5 273 1148249927
5 274 1148276284
5 274 5006065037
5 274 5006063180
5 275 1150003147
5 275 8975833904
5 275 8975833905
5 275 6978563379
5 275 6978563382
5 276 1309067472
5 276 1150003270
5 277 1150003472
5 277 9042129984
5 278 1150003480
5 278 5565487612
5 279 1150003513
5 279 1255490314
5 280 4682627266
5 280 1150003532
5 281 1360122929
5 281 1163955034
5 282 8620105240
5 282 8620105242
5 282 8620105243
5 282 8620105244
5 282 9754453026
5 282 9754453027
5 282 9754453028
5 282 9754453029
5 282 9754453030
5 282 9754453031
5 282 9754453032
5 282 9754453033
5 282 8620105265
5 282 3972566710
5 282 1214922426
5 282 5177397821
5 282 5177397822
5 282 5177397828
5 282 5177397830
5 282 1707790023
5 282 5177397832
5 282 6951230826
5 282 2360681713
5 283 4034060018
5 283 8620105259
5 283 1214922429
5 284 7946372936
5 284 1236791459
5 284 7946372934
5 285 4643337035
5 285 1236791478
5 286 1236791506
5 286 4378043283
5 286 4378043789
5 287 1236791552
5 287 5516594509
5 287 9197589454
5 287 9197589455
5 288 1236791555
5 288 5880186828
5 288 5880186827
5 289 1238249904
5 289 1736734053
5 290 1238259337
5 290 3499567135
5 291 1239549084
5 291 8620105236
5 292 1268892466
5 292 1268892467
5 293 8236052987
5 293 1280491924
5 293 8236052990
5 293 8236052983
5 294 3741131600
5 294 1309067471
5 295 1311961947
5 295 1311962012
5 295 1311962111
5 296 1311962016
5 296 6369390693
5 297 8336028512
5 297 1311962122
5 298 4726152857
5 298 1312188619
5 298 8318757606
5 299 1312188704
5 299 1312188883
5 299 1312188797
5 300 1312189057
5 300 1312188722
5 301 8868001104
5 301 1312188731
5 301 8868001103
5 302 1312188768
5 302 4726152854
5 303 25477156
5 303 1312188774
5 304 9781190369
5 304 1312188821
5 304 3499500263
5 305 1312188988
5 305 1312188845
5 306 2218344498
5 306 1312188886
5 306 2218344503
5 307 1312264577
5 307 9042133642
5 308 9030121410
5 308 1312264610
5 308 6985373983
5 308 1782718791
5 309 9710359368
5 309 1312454114
5 309 1312454048
5 309 1312453919
5 310 3381130089
5 310 1678245252
5 310 9781190366
5 310 1312454038
5 311 1312454058
5 311 7911243863
5 312 1312932849
5 312 7644741346
5 313 4534184507
5 313 1312932879
5 314 1319881922
5 314 1319881924
5 314 4730978983
5 315 9820523872
5 315 9820537922
5 315 4571238064
5 315 1326821457
5 315 1938953430
5 315 1938953431
5 315 1938953432
5 315 9820523869
5 315 9820523870
5 315 9820523871
5 316 2466449290
5 316 1326821515
5 316 2466449293
5 316 20460686
5 316 2466456399
5 316 1326821471
5 317 1326821568
5 317 1326821487
5 318 1326821579
5 318 1326821524
5 318 2466456405
5 318 2466456407
5 318 2466456408
5 319 2466456401
5 319 2466456402
5 319 2466456403
5 319 1326821525
5 319 1326821559
5 320 1326821544
5 320 8868010287
5 321 1326821587
5 321 2398924853
5 321 1782729295
5 321 2398924855
5 322 1326821592
5 322 2387245025
5 322 9030155758
5 322 1939632519
5 323 9693963699
5 323 1326821620
5 323 6272993491
5 324 1343823418
5 324 250550023
5 325 1721713699
5 325 9030155749
5 325 1350430181
5 325 9042053624
5 325 6985373982
5 326 1353133536
5 326 4643336968
5 326 4643336979
5 326 4643336966
5 327 1360122856
5 327 1360122861
5 327 9856119620
5 327 9805219992
5 328 1360122866
5 328 1938953395
5 328 8975645638
5 329 1360122860
5 329 1360122901
5 330 1360122937
5 330 1360122919
5 331 6724775016
5 331 2458257578
5 331 1364161197
5 332 2458256449
5 332 8975700259
5 332 8975700261
5 332 2458273291
5 332 1364168180
5 332 2458303223
5 333 2387194123
5 333 8336028514
5 333 1401926435
5 333 9021504715
5 334 3515286914
5 334 1493676623
5 335 5816743945
5 335 1505332730
5 336 7824803490
5 336 7824803492
5 336 7824803500
5 336 1536948431
5 336 5146186589
5 337 1536948529
5 337 7824803493
5 337 5146186590
5 338 20626312
5 338 7572522585
5 338 1536948652
5 338 7572522566
5 339 1547013592
5 339 1547013724
5 340 4402629177
5 340 1547013655
5 341 1547013699
5 341 1550763732
5 342 1547392728
5 342 1547392818
5 342 1547392894
5 343 1547392771
5 343 1547392927
5 344 1547393025
5 344 1547392914
5 344 1547392951
5 345 1556097034
5 345 1556097147
5 346 4777897927
5 346 4777897928
5 346 1556097098
5 346 1556097137
5 346 1951372915
5 346 1556097118
5 347 5905897286
5 347 1556097111
5 348 1556097337
5 348 1556097148
5 349 1556097153
5 349 1556097448
5 349 1556097227
5 349 1556097177
5 349 1556097051
5 350 1556324684
5 350 2528522503
5 351 24952195
5 351 3385387606
5 351 1556324759
5 352 6446292570
5 352 9659831675
5 352 1569216316
5 353 5473273425
5 353 24950114
5 353 1569216662
5 354 25067265
5 354 1569382119
5 355 2566132609
5 355 1569382170
5 355 1569382174
5 356 7946372937
5 356 1596648673
5 356 7946372938
5 356 7946372935
5 357 4665353645
5 357 8373728533
5 357 1617596591
5 358 1617596593
5 358 3328228993
5 359 1617596659
5 359 1617596646
5 360 8373623781
5 360 1617596711
5 361 8373690820
5 361 9856119621
5 361 1617596714
5 361 8785503918
5 361 8373690843
5 361 8373690844
5 362 1617647898
5 362 1617647900
5 362 8373728532
5 363 1617647928
5 363 1617647931
5 363 1617647924
5 364 1617647945
5 364 8373690845
5 364 8373690846
5 365 4730978981
5 365 1655214934
5 366 1951616261
5 366 1678226917
5 366 1951616270
5 367 5141354328
5 367 1678227031
5 368 1678283242
5 368 1678283244
5 368 1678283247
5 368 6218501713
5 368 6218501746
5 368 6470264536
5 368 5342236733
5 369 1678452786
5 369 7610670751
5 370 7610670826
5 370 7610670780
5 370 7610670781
5 370 1678452790
5 371 7610670906
5 371 1678452791
5 372 1678452793
5 372 7607077361
5 373 1678452795
5 373 8336028508
5 374 8336028507
5 374 1678452796
5 375 8785457867
5 375 1678452797
5 376 1684511955
5 376 1782724124
5 377 8868809321
5 377 1684835030
5 378 1684835093
5 378 1684835062
5 379 1684835121
5 379 1684835138
5 380 8429945618
5 380 5816743949
5 380 5816743942
5 380 1689605567
5 381 7223709664
5 381 1707790029
5 382 7223728617
5 382 8336028509
5 382 1707790052
5 382 1771426165
5 383 1707790055
5 383 1707790057
5 383 4650375309
5 383 1707790063
5 383 1707790064
5 383 4650375508
5 384 3518967818
5 384 1707790062
5 385 1707790067
5 385 6327615075
5 386 1707790096
5 386 9024076385
5 386 9024076384
5 386 4822267109
5 387 6828927809
5 387 1707790105
5 388 1711679434
5 388 9375170322
5 388 9375170324
5 389 5043864464
5 389 1718328435
5 389 7836155867
5 389 7836155868
5 389 7836155870
5 390 250549835
5 390 1718566997
5 391 1719422038
5 391 9856119639
5 392 8236052991
5 392 1280491926
5 392 1722268367
5 393 1722268384
5 393 1722268388
5 393 2387232555
5 393 2387232556
5 393 2387232557
5 393 2387232561
5 393 1722268381
5 393 2402557599
5 394 9681020157
5 394 1722621630
5 395 7911231384
5 395 7911267694
5 395 1722621718
5 395 7911267695
5 396 1723315608
5 396 7636244313
5 396 9030155763
5 397 9804685199
5 397 9804685200
5 397 9804685201
5 397 9804685202
5 397 1723388986
5 398 8785441944
5 398 1725360097
5 399 8336028505
5 399 1726730165
5 400 1726730329
5 400 7617785714
5 401 1726730354
5 401 7617785710
5 402 1755708768
5 402 1755708765
5 402 1755708766
5 402 1759454351
5 403 1758552682
5 403 1758552678
5 404 1758554286
5 404 2990806415
5 405 1759454122
5 405 6871422365
5 406 9310662201
5 406 1771426174
5 407 4530012704
5 407 1771453218
5 407 4530012695
5 408 9375078975
5 408 5160943806
5 408 1771458655
5 409 1782712524
5 409 7223695326
5 410 1782716888
5 410 1787108646
5 411 3381130090
5 411 3381130091
5 411 1782717878
5 412 1782718792
5 412 6985373980
5 412 6985379286
5 413 1782725824
5 413 2387194148
5 413 2387194127
5 413 7836155869
5 413 9781190365
5 414 1782730512
5 414 8373690817
5 414 7223668011
5 415 3497483291
5 415 1793420652
5 416 2293833760
5 416 1810130457
5 417 9804653408
5 417 1813618228
5 417 1813618229
5 417 9804653406
5 418 4076095253
5 418 1813618231
5 419 5041784633
5 419 1813618358
5 420 4158000323
5 420 1816959492
5 421 2458260532
5 421 5265953452
5 421 1832129878
5 422 26678169
5 422 5265953450
5 422 1832248428
5 422 2458301100
5 423 1832666032
5 423 8787692634
5 424 8030470473
5 424 1951242860
5 424 2364378222
5 424 2364379605
5 424 1864047135
5 425 9684101713
5 425 3704225378
5 425 1938819279
5 426 1938819296
5 426 3474115148
5 426 1938819293
5 427 1938819299
5 427 1938819302
5 427 1938819304
5 427 5207476619
5 427 9684083992
5 427 4627491642
5 428 8807441176
5 428 1938819306
5 428 4866653236
5 429 2387207425
5 429 1938819317
5 429 6369390695
5 430 1938819326
5 430 1938819319
5 431 6369390701
5 431 1938819335
5 432 1938819336
5 432 2387207418
5 433 1938819340
5 433 4383369519
5 434 1938953403
5 434 9693963683
5 435 1939558657
5 435 2218362310
5 435 7223326411
5 435 1939558667
5 435 1939558650
5 435 1939558651
5 436 2218362336
5 436 1939558659
5 436 9021504716
5 436 1939558663
5 437 1939558666
5 437 4866976610
5 437 2218364543
5 438 1939558672
5 438 2218344501
5 438 1939558671
5 439 1939558673
5 439 2218344509
5 440 1939558674
5 440 7223326414
5 440 1939558687
5 441 1939558681
5 441 2218344522
5 441 1939558677
5 441 3139705121
5 442 7223326409
5 442 1939558684
5 443 1939558697
5 443 2218362321
5 443 1939558701
5 444 1939558700
5 444 7223326413
5 445 1939632512
5 445 4826555773
5 446 1951242856
5 446 1951242857
5 446 2364384490
5 446 2364387947
5 446 9135848938
5 446 1990912106
5 446 9135848937
5 446 9632417162
5 446 4832472797
5 447 1951616232
5 447 5473273373
5 448 7745051680
5 448 1951616234
5 448 1951616236
5 449 1951616276
5 449 1951616287
5 450 5473273433
5 450 1951616292
5 451 1951616297
5 451 5473273435
5 452 8807431546
5 452 24950109
5 452 1951616325
5 452 8807431551
5 453 9856119619
5 453 1985084100
5 454 2003007012
5 454 9710348828
5 454 4835108998
5 455 2059790748
5 455 25265079
5 456 6525670238
5 456 2135411294
5 456 9808795607
5 457 2135411296
5 457 6525670241
5 457 9808795608
5 458 2135411297
5 458 4703542483
5 458 9808795606
5 458 2331184934
5 459 9024139149
5 459 2140421222
5 460 5471345385
5 460 2146369238
5 461 2146369240
5 461 5468301601
5 462 2203268985
5 462 3816097109
5 463 2218362332
5 463 2218362316
5 464 9030284967
5 464 2254629351
5 465 4034060017
5 465 2265065203
5 466 2293833763
5 466 4156336279
5 467 6525670234
5 467 2331184931
5 467 2331184935
5 468 2341656968
5 468 3265436260
5 469 8620105233
5 469 2360685543
5 470 1951242858
5 470 2364379603
5 471 2364371185
5 471 2364379604
5 472 2364384488
5 472 2364379602
5 473 2387194131
5 473 6369401334
5 474 8336028515
5 474 2387194149
5 475 2387194133
5 475 2387194157
5 476 1782728999
5 476 2387207423
5 477 9021498664
5 477 2387207426
5 478 4866976614
5 478 1365887500
5 478 8869435258
5 478 2387224475
5 478 2387224474
5 479 2387226304
5 479 2387226307
5 479 2387226311
5 479 2387226313
5 479 9691082671
5 480 2387232563
5 480 8236052988
5 481 2387245026
5 481 2387245027
5 481 2387245029
5 482 7946378608
5 482 2398924893
5 482 9310682079
5 483 2406484454
5 483 2406484455
5 484 2458257573
5 484 2453941139
5 484 6279388822
5 484 6279388823
5 484 6279388824
5 485 2453947049
5 485 8787384685
5 485 8787384686
5 486 2453947051
5 486 4211515660
5 486 8787384683
5 487 2458257570
5 487 9781435146
5 487 108389
5 488 2466442731
5 488 9024139134
5 488 9024139135
5 489 1326821490
5 489 2466449291
5 490 2466456404
5 490 2466456406
5 491 1954751914
5 491 2466456411
5 492 10607129
5 492 2466456414
5 493 806373565
5 493 2496836231
5 494 1556324683
5 494 2528522518
5 495 6863550501
5 495 9756243981
5 495 9756243982
5 495 9756243983
5 495 9756243984
5 495 9756243985
5 495 2586616722
5 495 9756243986
5 495 6863550510
5 495 9756278362
5 495 9756278363
5 495 9756278364
5 496 6110164660
5 496 6110164659
5 496 2612458244
5 497 2969439040
5 497 2612458246
5 497 5904585328
5 497 27460439
5 497 3220254039
5 498 2620105428
5 498 4085767983
5 498 4085767980
5 498 9684083967
5 499 2632486641
5 499 3586606039
5 500 2665239972
5 500 6509684093
5 501 9804685203
5 501 9804685204
5 501 2755124949
5 501 9804685206
5 501 9804685205
5 502 108864
5 502 2775653836
5 503 2793874522
5 503 7797731341
5 503 7797731343
5 504 2914561217
5 504 5924603460
5 505 2934288530
5 505 3906588452
5 505 2934288518
5 506 5929540796
5 506 2935373159
5 507 4220613456
5 507 9681020156
5 507 2941549918
5 508 2990806410
5 508 316763563
5 508 8975833914
5 508 4246525223
5 509 2990806411
5 509 2990806413
5 509 9041828942
5 510 5065949596
5 510 5049840242
5 510 3153656028
5 510 6369361790
5 511 3215685153
5 511 4688513241
5 511 4726152847
5 512 3247825561
5 512 3247825562
5 512 3741131606
5 513 4430996033
5 513 3247933381
5 514 1617532090
5 514 3265436686
5 515 3320743081
5 515 1954751908
5 516 4076095242
5 516 3320947996
5 517 4663309171
5 517 3328229004
5 518 4688513237
5 518 3381130086
5 518 3381130087
5 519 3381130092
5 519 8976060358
5 520 6985465125
5 520 3385387605
5 521 3486459762
5 521 6345441358
5 522 3486459764
5 522 3486459765
5 522 7911297478
5 522 7911297487
5 523 8263157415
5 523 3497461727
5 524 3515286915
5 524 3515286916
5 525 4691514032
5 525 3519013665
5 526 3644748769
5 526 3519288132
5 527 3528738434
5 527 9030037142
5 527 3528710290
5 528 4430996024
5 528 4155841820
5 528 3632581622
5 529 3644785104
5 529 4729628192
5 529 6369361788
5 530 7926554424
5 530 3656358065
5 530 5046447437
5 531 9203578106
5 531 3673602988
5 532 3735886877
5 532 9808795598
5 533 9693628389
5 533 3741117629
5 534 9856119633
5 534 3741117630
5 535 968499092
5 535 3763407460
5 535 4246525220
5 536 3813810132
5 536 5055364614
5 537 5207476606
5 537 5207477021
5 537 3813810133
5 537 9754527740
5 537 9754527741
5 537 9754527742
5 538 3816097104
5 538 8336028510
5 539 3870640530
5 539 3870640547
5 539 3870640548
5 539 9030155759
5 540 4085783099
5 540 3887941013
5 540 25265077
5 541 3892081372
5 541 9693935550
5 541 9693935551
5 542 104320
5 542 3965024397
5 543 373364870
5 543 3965024399
5 544 4658088539
5 544 3972566715
5 544 6327615074
5 545 3984132035
5 545 4244498867
5 546 9673091208
5 546 6110164649
5 546 7900888437
5 546 7900888377
5 546 3987750684
5 546 3987750685
5 546 3987750686
5 547 3987750688
5 547 9673091207
5 548 6110164650
5 548 3987750692
5 549 4076126448
5 549 7946372939
5 549 7946372933
5 550 4076126468
5 550 7946372942
5 550 7946372940
5 551 4530195657
5 551 4077495858
5 551 4077495854
5 551 4077495855
5 552 4077495957
5 552 4077495951
5 553 7911267693
5 553 4077579334
5 554 5238587992
5 554 4077599545
5 554 5227220846
5 554 4077599543
5 555 4085767971
5 555 4085767974
5 555 4085767978
5 555 4085767989
5 555 9729684314
5 556 28418921
5 556 5816743947
5 556 4136137525
5 556 9693971447
5 557 4085778934
5 557 4143767990
5 558 6327557048
5 558 4166662878
5 559 4715264000
5 559 9690915274
5 559 9690915275
5 559 8429945717
5 559 4167762778
5 560 4208239642
5 560 4462680076
5 561 4211515644
5 561 4211515645
5 562 9703794697
5 562 4223357836
5 563 4297211186
5 563 4297211187
5 564 4297243298
5 564 4297212114
5 564 4297243218
5 564 4297243295
5 565 4298970368
5 565 4298970364
5 566 4316306164
5 566 1137777341
5 567 4370333637
5 567 4370333638
5 567 4370333643
5 567 4370333627
5 567 4370333629
5 568 4823246341
5 568 4425001781
5 569 4428887946
5 569 20965798
5 570 5573931385
5 570 4462680067
5 570 8975529085
5 571 8975645640
5 571 5460658138
5 571 4462680078
5 572 8975645641
5 572 4512763348
5 573 4530011788
5 573 4729385030
5 574 8373690826
5 574 4530270908
5 575 4530339698
5 575 4530339700
5 575 8373690837
5 576 4530339699
5 576 8373690835
5 576 4530339701
5 576 4530339702
5 576 8373690839
5 577 4556931602
5 577 4556931604
5 578 9820537921
5 578 9820523914
5 578 4571238067
5 579 4571244658
5 579 9820537941
5 579 9820537942
5 580 4571244659
5 580 4729480806
5 580 4729480807
5 581 4627445240
5 581 473264641
5 582 7066617760
5 582 4627445257
5 582 9684083995
5 583 4627445241
5 583 4627445258
5 583 4627445259
5 583 4627445260
5 584 4627491643
5 584 5207476607
5 585 4663312696
5 585 4663312697
5 586 4665352264
5 586 4665352262
5 587 4675822097
5 587 4675822100
5 588 4682627259
5 588 6978555518
5 588 6978563383
5 589 4682627264
5 589 1150003571
5 590 8785484313
5 590 4689775124
5 591 8373690819
5 591 4689775126
5 592 8263166217
5 592 4691460851
5 593 4696568114
5 593 4696544885
5 594 4696545402
5 594 4697288390
5 594 367102039
5 595 4697525032
5 595 4697525030
5 596 9808795601
5 596 4726152850
5 597 4401156476
5 597 4729448869
5 598 9135848928
5 598 4777885222
5 599 4807521484
5 599 7636278193
5 599 7636278195
5 599 7636244312
5 599 9042037852
5 600 1707790074
5 600 4822267107
5 601 7223326412
5 601 4835108997
5 602 250327100
5 602 4835108999
5 603 4864083784
5 603 6218501740
5 604 4866475731
5 604 4866475733
5 605 4866475737
5 605 1572551227
5 605 7572522540
5 605 7572522534
5 606 24659709
5 606 4866705606
5 607 4866784251
5 607 1939558660
5 608 9027328313
5 608 9027328314
5 608 8807431535
5 608 4867087535
5 609 8579240314
5 609 4872502279
5 610 9690974272
5 610 4920098344
5 610 9690974263
5 610 9690974264
5 610 9690974265
5 610 9690974266
5 611 9691102362
5 611 4962956931
5 611 1938819283
5 612 5006063176
5 612 5006063177
5 612 5006063175
5 613 5335233120
5 613 5335233113
5 613 5009060057
5 613 5335233114
5 613 5335233119
5 614 4682627265
5 614 8975833913
5 614 5067002867
5 614 5041784423
5 615 8989843465
5 615 1596655163
5 615 5041784501
5 616 5046314041
5 616 5046314042
5 616 5046314043
5 616 25632860
5 617 5046627553
5 617 5046627645
5 618 9754527744
5 618 9754527745
5 618 5055364610
5 618 107668
5 618 9754527743
5 619 5060405461
5 619 1954751918
5 620 5090420964
5 620 5090420958
5 621 8807429665
5 621 8807429660
5 621 5090420959
5 622 5104314098
5 622 5104314325
5 623 8814668141
5 623 5104314222
5 624 5119652865
5 624 26678171
5 624 5119652862
5 624 5119652863
5 625 5141354331
5 625 8807431550
5 626 6369361796
5 626 7223298254
5 626 5141625702
5 627 5247857728
5 627 5141877019
5 627 9691101412
5 628 6280047280
5 628 9808795602
5 628 5160943803
5 628 9375078974
5 629 5177352922
5 629 5177352932
5 630 5177397825
5 630 5177397827
5 630 5177397823
5 631 455705562
5 631 5177410511
5 632 8675201272
5 632 5189042551
5 633 5207476609
5 633 5207476617
5 634 5207476610
5 634 9684083983
5 635 9684083987
5 635 9684083993
5 635 5207476611
5 636 1828402771
5 636 9684083988
5 636 5207476613
5 637 5238500312
5 637 5238500313
5 638 9733914457
5 638 5253290694
5 639 5257738381
5 639 5257738389
5 640 6724775018
5 640 5265953451
5 640 1364172237
5 641 5265953457
5 641 5265953459
5 641 6724775014
5 641 6724775015
5 642 5269678593
5 642 6110191188
5 642 9673189925
5 643 5573931377
5 643 5374183742
5 644 5468301555
5 644 5470932252
5 645 4866976617
5 645 5473274866
5 646 5839156209
5 646 4462680068
5 646 5573994014
5 647 5573994016
5 647 6329690691
5 648 5573994019
5 648 7840712839
5 649 8429945617
5 649 5816744255
5 650 8373690832
5 650 6840965712
5 650 5880188045
5 651 5924603458
5 651 5924603459
5 651 5924603444
5 651 5924603452
5 651 5924603454
5 652 5924603457
5 652 5924603449
5 652 5924603445
5 653 5924611312
5 653 5924603453
5 653 5924603446
5 653 5924603455
5 654 8500636794
5 654 5924603447
5 655 5931509720
5 655 25476127
5 656 5976760445
5 656 5976760446
5 657 5976853817
5 657 8785441943
5 658 6014302226
5 658 6014302227
5 659 8429225386
5 659 6110191186
5 660 6149398571
5 660 9694091982
5 660 9694091983
5 661 9704122321
5 661 6218468163
5 662 6272993492
5 662 6239229423
5 663 4530012690
5 663 6261920915
5 664 6266867113
5 664 6266867114
5 664 9690974277
5 664 9699944538
5 665 5160943793
5 665 6280047277
5 666 2398924896
5 666 6369329154
5 667 1366095189
5 667 6369329158
5 668 4076095262
5 668 6369329159
5 669 20965800
5 669 6369329165
5 670 6369329169
5 670 20965803
5 671 6369329171
5 671 104319
5 672 1366095187
5 672 6369329172
5 673 7223298252
5 673 6369361791
5 674 6369361792
5 674 5141354330
5 675 6369390700
5 675 6369390694
5 676 4077495826
5 676 6407948171
5 677 6407948172
5 677 1832129789
5 678 6446218921
5 678 6446218922
5 679 8784159562
5 679 6467134931
5 680 9694087362
5 680 6470264535
5 681 6525670235
5 681 2331184932
5 682 6600283121
5 682 8579233861
5 683 6696695781
5 683 6696695783
5 684 6645346885
5 684 6711365597
5 685 2458307450
5 685 6724775012
5 685 6724775013
5 686 6855696504
5 686 6855696498
5 686 275179767
5 686 6855696495
5 687 6855696497
5 687 6855696500
5 687 6855696503
5 688 1536039932
5 688 6866779806
5 689 302013777
5 689 6969936105
5 689 6969936106
5 690 6978577985
5 690 6978563378
5 691 9693963696
5 691 9693963697
5 691 9693963698
5 691 7075087299
5 692 7223326410
5 692 7223326407
5 693 7223365371
5 693 7223365372
5 694 7223709669
5 694 7223709662
5 695 7553887409
5 695 1771426173
5 696 7636180236
5 696 7636180237
5 696 1787108647
5 697 8030470464
5 697 7638732490
5 697 9632417163
5 697 1137777343
5 698 7644741345
5 698 1233350847
5 699 9694072864
5 699 7797731340
5 699 1566269623
5 700 7805198627
5 700 4530012700
5 701 9680972185
5 701 7824747295
5 702 7824747306
5 702 7824747299
5 702 7824747301
5 703 7824747304
5 703 7824747308
5 703 7824747302
5 704 7824803501
5 704 7824803494
5 704 7824803495
5 705 7906964248
5 705 7906964247
5 706 7906964249
5 706 7906964251
5 707 5141228834
5 707 7911231380
5 708 7911243856
5 708 4166634955
5 709 4169714270
5 709 7911282822
5 710 109766
5 710 7911297486
5 711 7926506531
5 711 7926506532
5 712 8318757605
5 712 8043350325
5 713 9690915268
5 713 9690915267
5 713 8064065316
5 714 4211515569
5 714 8256049397
5 715 8318797234
5 715 2387220933
5 716 8579240307
5 716 8579240308
5 717 8579240312
5 717 9683686963
5 717 8579240309
5 718 8579240310
5 718 8579240311
5 719 8579240313
5 719 9700060292
5 720 1939558655
5 720 8579522887
5 721 1587330970
5 721 8783914189
5 721 8604055550
5 722 9691076056
5 722 8755805313
5 722 4367041960
5 723 8784212017
5 723 4826555767
5 724 8785484288
5 724 7613626073
5 725 8785484312
5 725 6293128709
5 726 8785568224
5 726 1985084095
5 727 8868010280
5 727 8868010279
5 728 5374174224
5 728 8975529084
5 729 8975833912
5 729 6978531575
5 730 9024139136
5 730 9024139143
5 731 9024139145
5 731 9024139148
5 732 9027340516
5 732 9027367517
5 732 9027367518
5 733 24950107
5 733 9030155654
5 734 9030155762
5 734 9042037853
5 735 9042041320
5 735 9042041321
5 735 28800667
5 736 25473202
5 736 9042129983
5 737 27459198
5 737 9080123623
5 738 2331184930
5 738 9161061775
5 739 308837357
5 739 9161061783
5 739 9846850972
5 739 9846850973
5 739 9846850974
5 740 9805219993
5 740 9197322310
5 740 9805219991
5 741 9856119617
5 741 9197589457
5 742 9375170321
5 742 9375170325
5 743 2665239978
5 743 9684083981
5 744 9690915264
5 744 9690915265
5 745 25496910
5 745 9690974262
5 746 9690974275
5 746 1312471196
5 747 9690974276
5 747 4920098343
5 748 316763513
5 748 9693730842
5 749 9693929369
5 749 28800660
5 750 9693963680
5 750 9693963681
5 750 9693963682
5 751 9693963705
5 751 5353604061
5 752 9693971465
5 752 377494060
5 753 10572179
5 753 9693982149
5 754 9694087363
5 754 9694087364
5 755 2528522528
5 755 9694091972
5 756 1547013653
5 756 9694096799
5 757 9694104280
5 757 9856119625
5 757 1547657140
5 757 9694104279
5 758 9703794690
5 758 9080123622
5 759 27460210
5 759 9703794691
5 760 1233327202
5 760 9710304460
5 761 21990624
5 761 9710348827
5 762 9804774392
5 762 1723388985
5 763 9808795610
5 763 2480657190
5 764 9820537937
5 764 355416892
5 765 9820537936
5 765 9820537940
5 766 355416887
5 766 9820538031
5 767 9823138208
5 767 9823138209
5 768 25632858
5 768 9855343702
5 769 1547013672
5 769 9856119630
