,level0,node_id0,cluster_id0,cluster_size0,level1,node_id1,cluster_id1,cluster_size1,level2,node_id2,cluster_id2,cluster_size2,level3,node_id3,cluster_id3,cluster_size3,level4,node_id4,cluster_id4,cluster_size4,level5,node_id5,cluster_id5,cluster_size5,level6,node_id6,cluster_id6,cluster_size6
878,0.0,1150003170.0,208.0,6.0,1.0,1150003170.0,193.0,6.0,2.0,1150003170.0,2.0,1174.0,3.0,1150003170.0,2.0,2576.0,4.0,1150003170.0,2.0,2833.0,5.0,1150003170.0,1.0,3192.0,6,1150003170,1,3489
879,0.0,2218362849.0,7.0,253.0,1.0,2218362849.0,7.0,261.0,2.0,2218362849.0,4.0,1236.0,3.0,2218362849.0,2.0,2576.0,4.0,2218362849.0,2.0,2833.0,5.0,2218362849.0,1.0,3192.0,6,2218362849,1,3489
880,0.0,9693628386.0,84.0,24.0,1.0,9693628386.0,81.0,25.0,2.0,9693628386.0,4.0,1236.0,3.0,9693628386.0,2.0,2576.0,4.0,9693628386.0,2.0,2833.0,5.0,9693628386.0,1.0,3192.0,6,9693628386,1,3489
881,0.0,9693628387.0,186.0,6.0,1.0,9693628387.0,173.0,6.0,2.0,9693628387.0,4.0,1236.0,3.0,9693628387.0,2.0,2576.0,4.0,9693628387.0,2.0,2833.0,5.0,9693628387.0,1.0,3192.0,6,9693628387,1,3489
882,0.0,9693628388.0,186.0,6.0,1.0,9693628388.0,173.0,6.0,2.0,9693628388.0,4.0,1236.0,3.0,9693628388.0,2.0,2576.0,4.0,9693628388.0,2.0,2833.0,5.0,9693628388.0,1.0,3192.0,6,9693628388,1,3489
883,0.0,9693628390.0,250.0,3.0,1.0,9693628390.0,233.0,3.0,2.0,9693628390.0,30.0,66.0,3.0,9693628390.0,26.0,66.0,4.0,9693628390.0,24.0,66.0,5.0,9693628390.0,1.0,3192.0,6,9693628390,1,3489
884,0.0,9693628389.0,250.0,3.0,1.0,9693628389.0,233.0,3.0,2.0,9693628389.0,30.0,66.0,3.0,9693628389.0,26.0,66.0,4.0,9693628389.0,24.0,66.0,5.0,9693628389.0,1.0,3192.0,6,9693628389,1,3489
885,0.0,250324965.0,74.0,17.0,1.0,250324965.0,71.0,17.0,2.0,250324965.0,4.0,1236.0,3.0,250324965.0,2.0,2576.0,4.0,250324965.0,2.0,2833.0,5.0,250324965.0,1.0,3192.0,6,250324965,1,3489
886,0.0,9673091207.0,8.0,80.0,1.0,9673091207.0,8.0,80.0,2.0,9673091207.0,4.0,1236.0,3.0,9673091207.0,2.0,2576.0,4.0,9673091207.0,2.0,2833.0,5.0,9673091207.0,1.0,3192.0,6,9673091207,1,3489
887,0.0,24659947.0,86.0,5.0,1.0,24659947.0,83.0,5.0,2.0,24659947.0,43.0,5.0,3.0,24659947.0,2.0,2576.0,4.0,24659947.0,2.0,2833.0,5.0,24659947.0,1.0,3192.0,6,24659947,1,3489
888,0.0,8869472239.0,56.0,63.0,1.0,8869472239.0,53.0,63.0,2.0,8869472239.0,30.0,66.0,3.0,8869472239.0,26.0,66.0,4.0,8869472239.0,24.0,66.0,5.0,8869472239.0,1.0,3192.0,6,8869472239,1,3489
889,0.0,8869472240.0,56.0,63.0,1.0,8869472240.0,53.0,63.0,2.0,8869472240.0,30.0,66.0,3.0,8869472240.0,26.0,66.0,4.0,8869472240.0,24.0,66.0,5.0,8869472240.0,1.0,3192.0,6,8869472240,1,3489
890,0.0,5104314353.0,104.0,4.0,1.0,5104314353.0,97.0,13.0,2.0,5104314353.0,4.0,1236.0,3.0,5104314353.0,2.0,2576.0,4.0,5104314353.0,2.0,2833.0,5.0,5104314353.0,1.0,3192.0,6,5104314353,1,3489
891,0.0,25495542.0,71.0,25.0,1.0,25495542.0,68.0,26.0,2.0,25495542.0,1.0,230.0,3.0,25495542.0,1.0,230.0,4.0,25495542.0,1.0,230.0,5.0,25495542.0,1.0,3192.0,6,25495542,1,3489
892,0.0,25495543.0,71.0,25.0,1.0,25495543.0,68.0,26.0,2.0,25495543.0,1.0,230.0,3.0,25495543.0,1.0,230.0,4.0,25495543.0,1.0,230.0,5.0,25495543.0,1.0,3192.0,6,25495543,1,3489
893,,,,,,,,,,,,,,,,,,,,,,,,,6,25495544,1,3489
894,0.0,8869472247.0,56.0,63.0,1.0,8869472247.0,53.0,63.0,2.0,8869472247.0,30.0,66.0,3.0,8869472247.0,26.0,66.0,4.0,8869472247.0,24.0,66.0,5.0,8869472247.0,1.0,3192.0,6,8869472247,1,3489
895,0.0,9754527740.0,17.0,397.0,1.0,9754527740.0,2.0,786.0,2.0,9754527740.0,2.0,1174.0,3.0,9754527740.0,2.0,2576.0,4.0,9754527740.0,2.0,2833.0,5.0,9754527740.0,1.0,3192.0,6,9754527740,1,3489
896,0.0,9754527741.0,17.0,397.0,1.0,9754527741.0,2.0,786.0,2.0,9754527741.0,2.0,1174.0,3.0,9754527741.0,2.0,2576.0,4.0,9754527741.0,2.0,2833.0,5.0,9754527741.0,1.0,3192.0,6,9754527741,1,3489
897,0.0,9754527742.0,17.0,397.0,1.0,9754527742.0,2.0,786.0,2.0,9754527742.0,2.0,1174.0,3.0,9754527742.0,2.0,2576.0,4.0,9754527742.0,2.0,2833.0,5.0,9754527742.0,1.0,3192.0,6,9754527742,1,3489
898,0.0,9754527743.0,17.0,397.0,1.0,9754527743.0,2.0,786.0,2.0,9754527743.0,2.0,1174.0,3.0,9754527743.0,2.0,2576.0,4.0,9754527743.0,2.0,2833.0,5.0,9754527743.0,1.0,3192.0,6,9754527743,1,3489
899,0.0,9754527744.0,17.0,397.0,1.0,9754527744.0,2.0,786.0,2.0,9754527744.0,2.0,1174.0,3.0,9754527744.0,2.0,2576.0,4.0,9754527744.0,2.0,2833.0,5.0,9754527744.0,1.0,3192.0,6,9754527744,1,3489
900,0.0,9754527745.0,17.0,397.0,1.0,9754527745.0,2.0,786.0,2.0,9754527745.0,2.0,1174.0,3.0,9754527745.0,2.0,2576.0,4.0,9754527745.0,2.0,2833.0,5.0,9754527745.0,1.0,3192.0,6,9754527745,1,3489
901,0.0,9703794688.0,73.0,108.0,1.0,9703794688.0,70.0,108.0,2.0,9703794688.0,4.0,1236.0,3.0,9703794688.0,2.0,2576.0,4.0,9703794688.0,2.0,2833.0,5.0,9703794688.0,1.0,3192.0,6,9703794688,1,3489
902,0.0,9703794689.0,73.0,108.0,1.0,9703794689.0,70.0,108.0,2.0,9703794689.0,4.0,1236.0,3.0,9703794689.0,2.0,2576.0,4.0,9703794689.0,2.0,2833.0,5.0,9703794689.0,1.0,3192.0,6,9703794689,1,3489
903,0.0,9703794687.0,73.0,108.0,1.0,9703794687.0,70.0,108.0,2.0,9703794687.0,4.0,1236.0,3.0,9703794687.0,2.0,2576.0,4.0,9703794687.0,2.0,2833.0,5.0,9703794687.0,1.0,3192.0,6,9703794687,1,3489
904,0.0,5006764037.0,31.0,41.0,1.0,5006764037.0,29.0,41.0,2.0,5006764037.0,16.0,41.0,3.0,5006764037.0,13.0,41.0,4.0,5006764037.0,12.0,41.0,5.0,5006764037.0,11.0,41.0,6,5006764037,1,3489
905,0.0,5006764038.0,31.0,41.0,1.0,5006764038.0,29.0,41.0,2.0,5006764038.0,16.0,41.0,3.0,5006764038.0,13.0,41.0,4.0,5006764038.0,12.0,41.0,5.0,5006764038.0,11.0,41.0,6,5006764038,1,3489
906,0.0,5006764039.0,31.0,41.0,1.0,5006764039.0,29.0,41.0,2.0,5006764039.0,16.0,41.0,3.0,5006764039.0,13.0,41.0,4.0,5006764039.0,12.0,41.0,5.0,5006764039.0,11.0,41.0,6,5006764039,1,3489
907,0.0,5006764040.0,31.0,41.0,1.0,5006764040.0,29.0,41.0,2.0,5006764040.0,16.0,41.0,3.0,5006764040.0,13.0,41.0,4.0,5006764040.0,12.0,41.0,5.0,5006764040.0,11.0,41.0,6,5006764040,1,3489
908,0.0,9703794690.0,73.0,108.0,1.0,9703794690.0,70.0,108.0,2.0,9703794690.0,4.0,1236.0,3.0,9703794690.0,2.0,2576.0,4.0,9703794690.0,2.0,2833.0,5.0,9703794690.0,1.0,3192.0,6,9703794690,1,3489
909,0.0,9703794691.0,8.0,80.0,1.0,9703794691.0,8.0,80.0,2.0,9703794691.0,4.0,1236.0,3.0,9703794691.0,2.0,2576.0,4.0,9703794691.0,2.0,2833.0,5.0,9703794691.0,1.0,3192.0,6,9703794691,1,3489
910,0.0,9703794692.0,8.0,80.0,1.0,9703794692.0,8.0,80.0,2.0,9703794692.0,4.0,1236.0,3.0,9703794692.0,2.0,2576.0,4.0,9703794692.0,2.0,2833.0,5.0,9703794692.0,1.0,3192.0,6,9703794692,1,3489
911,0.0,9703794693.0,8.0,80.0,1.0,9703794693.0,8.0,80.0,2.0,9703794693.0,4.0,1236.0,3.0,9703794693.0,2.0,2576.0,4.0,9703794693.0,2.0,2833.0,5.0,9703794693.0,1.0,3192.0,6,9703794693,1,3489
912,0.0,9703794694.0,8.0,80.0,1.0,9703794694.0,8.0,80.0,2.0,9703794694.0,4.0,1236.0,3.0,9703794694.0,2.0,2576.0,4.0,9703794694.0,2.0,2833.0,5.0,9703794694.0,1.0,3192.0,6,9703794694,1,3489
913,0.0,9703794696.0,8.0,80.0,1.0,9703794696.0,8.0,80.0,2.0,9703794696.0,4.0,1236.0,3.0,9703794696.0,2.0,2576.0,4.0,9703794696.0,2.0,2833.0,5.0,9703794696.0,1.0,3192.0,6,9703794696,1,3489
914,0.0,9703794695.0,8.0,80.0,1.0,9703794695.0,8.0,80.0,2.0,9703794695.0,4.0,1236.0,3.0,9703794695.0,2.0,2576.0,4.0,9703794695.0,2.0,2833.0,5.0,9703794695.0,1.0,3192.0,6,9703794695,1,3489
915,0.0,5104314384.0,103.0,12.0,1.0,5104314384.0,96.0,12.0,2.0,5104314384.0,4.0,1236.0,3.0,5104314384.0,2.0,2576.0,4.0,5104314384.0,2.0,2833.0,5.0,5104314384.0,1.0,3192.0,6,5104314384,1,3489
916,0.0,1678452753.0,17.0,397.0,1.0,1678452753.0,2.0,786.0,2.0,1678452753.0,2.0,1174.0,3.0,1678452753.0,2.0,2576.0,4.0,1678452753.0,2.0,2833.0,5.0,1678452753.0,1.0,3192.0,6,1678452753,1,3489
917,0.0,8869472274.0,56.0,63.0,1.0,8869472274.0,53.0,63.0,2.0,8869472274.0,30.0,66.0,3.0,8869472274.0,26.0,66.0,4.0,8869472274.0,24.0,66.0,5.0,8869472274.0,1.0,3192.0,6,8869472274,1,3489
918,0.0,1150003224.0,208.0,6.0,1.0,1150003224.0,193.0,6.0,2.0,1150003224.0,2.0,1174.0,3.0,1150003224.0,2.0,2576.0,4.0,1150003224.0,2.0,2833.0,5.0,1150003224.0,1.0,3192.0,6,1150003224,1,3489
919,0.0,1678452760.0,24.0,54.0,1.0,1678452760.0,22.0,54.0,2.0,1678452760.0,2.0,1174.0,3.0,1678452760.0,2.0,2576.0,4.0,1678452760.0,2.0,2833.0,5.0,1678452760.0,1.0,3192.0,6,1678452760,1,3489
920,0.0,269584410.0,140.0,13.0,1.0,269584410.0,131.0,13.0,2.0,269584410.0,76.0,13.0,3.0,269584410.0,67.0,13.0,4.0,269584410.0,57.0,13.0,5.0,269584410.0,1.0,3192.0,6,269584410,1,3489
921,0.0,1678452770.0,24.0,54.0,1.0,1678452770.0,22.0,54.0,2.0,1678452770.0,2.0,1174.0,3.0,1678452770.0,2.0,2576.0,4.0,1678452770.0,2.0,2833.0,5.0,1678452770.0,1.0,3192.0,6,1678452770,1,3489
922,0.0,1569343523.0,12.0,145.0,1.0,1569343523.0,12.0,149.0,2.0,1569343523.0,4.0,1236.0,3.0,1569343523.0,2.0,2576.0,4.0,1569343523.0,2.0,2833.0,5.0,1569343523.0,1.0,3192.0,6,1569343523,1,3489
923,0.0,1678452780.0,24.0,54.0,1.0,1678452780.0,22.0,54.0,2.0,1678452780.0,2.0,1174.0,3.0,1678452780.0,2.0,2576.0,4.0,1678452780.0,2.0,2833.0,5.0,1678452780.0,1.0,3192.0,6,1678452780,1,3489
924,0.0,1678452786.0,225.0,3.0,1.0,1678452786.0,209.0,3.0,2.0,1678452786.0,121.0,3.0,3.0,1678452786.0,110.0,3.0,4.0,1678452786.0,2.0,2833.0,5.0,1678452786.0,1.0,3192.0,6,1678452786,1,3489
925,0.0,1678452788.0,2.0,277.0,1.0,1678452788.0,2.0,786.0,2.0,1678452788.0,2.0,1174.0,3.0,1678452788.0,2.0,2576.0,4.0,1678452788.0,2.0,2833.0,5.0,1678452788.0,1.0,3192.0,6,1678452788,1,3489
926,0.0,1678452789.0,2.0,277.0,1.0,1678452789.0,2.0,786.0,2.0,1678452789.0,2.0,1174.0,3.0,1678452789.0,2.0,2576.0,4.0,1678452789.0,2.0,2833.0,5.0,1678452789.0,1.0,3192.0,6,1678452789,1,3489
927,0.0,1678452790.0,226.0,6.0,1.0,1678452790.0,210.0,6.0,2.0,1678452790.0,80.0,9.0,3.0,1678452790.0,72.0,9.0,4.0,1678452790.0,2.0,2833.0,5.0,1678452790.0,1.0,3192.0,6,1678452790,1,3489
928,0.0,1678452791.0,2.0,277.0,1.0,1678452791.0,2.0,786.0,2.0,1678452791.0,2.0,1174.0,3.0,1678452791.0,2.0,2576.0,4.0,1678452791.0,2.0,2833.0,5.0,1678452791.0,1.0,3192.0,6,1678452791,1,3489
929,,,,,,,,,,,,,,,,,,,,,,,,,6,1678452792,1,3489
930,0.0,1678452793.0,2.0,277.0,1.0,1678452793.0,2.0,786.0,2.0,1678452793.0,2.0,1174.0,3.0,1678452793.0,2.0,2576.0,4.0,1678452793.0,2.0,2833.0,5.0,1678452793.0,1.0,3192.0,6,1678452793,1,3489
931,0.0,9690974262.0,126.0,52.0,1.0,9690974262.0,118.0,52.0,2.0,9690974262.0,4.0,1236.0,3.0,9690974262.0,2.0,2576.0,4.0,9690974262.0,2.0,2833.0,5.0,9690974262.0,1.0,3192.0,6,9690974262,1,3489
932,0.0,1678452795.0,2.0,277.0,1.0,1678452795.0,2.0,786.0,2.0,1678452795.0,2.0,1174.0,3.0,1678452795.0,2.0,2576.0,4.0,1678452795.0,2.0,2833.0,5.0,1678452795.0,1.0,3192.0,6,1678452795,1,3489
933,0.0,1678452796.0,2.0,277.0,1.0,1678452796.0,2.0,786.0,2.0,1678452796.0,2.0,1174.0,3.0,1678452796.0,2.0,2576.0,4.0,1678452796.0,2.0,2833.0,5.0,1678452796.0,1.0,3192.0,6,1678452796,1,3489
934,0.0,1678452797.0,2.0,277.0,1.0,1678452797.0,2.0,786.0,2.0,1678452797.0,2.0,1174.0,3.0,1678452797.0,2.0,2576.0,4.0,1678452797.0,2.0,2833.0,5.0,1678452797.0,1.0,3192.0,6,1678452797,1,3489
935,0.0,9690974264.0,126.0,52.0,1.0,9690974264.0,118.0,52.0,2.0,9690974264.0,4.0,1236.0,3.0,9690974264.0,2.0,2576.0,4.0,9690974264.0,2.0,2833.0,5.0,9690974264.0,1.0,3192.0,6,9690974264,1,3489
936,0.0,1678452799.0,2.0,277.0,1.0,1678452799.0,2.0,786.0,2.0,1678452799.0,2.0,1174.0,3.0,1678452799.0,2.0,2576.0,4.0,1678452799.0,2.0,2833.0,5.0,1678452799.0,1.0,3192.0,6,1678452799,1,3489
937,0.0,9690974272.0,126.0,52.0,1.0,9690974272.0,118.0,52.0,2.0,9690974272.0,4.0,1236.0,3.0,9690974272.0,2.0,2576.0,4.0,9690974272.0,2.0,2833.0,5.0,9690974272.0,1.0,3192.0,6,9690974272,1,3489
938,0.0,9690974266.0,126.0,52.0,1.0,9690974266.0,118.0,52.0,2.0,9690974266.0,4.0,1236.0,3.0,9690974266.0,2.0,2576.0,4.0,9690974266.0,2.0,2833.0,5.0,9690974266.0,1.0,3192.0,6,9690974266,1,3489
939,0.0,1678452802.0,2.0,277.0,1.0,1678452802.0,2.0,786.0,2.0,1678452802.0,2.0,1174.0,3.0,1678452802.0,2.0,2576.0,4.0,1678452802.0,2.0,2833.0,5.0,1678452802.0,1.0,3192.0,6,1678452802,1,3489
940,0.0,9690974275.0,126.0,52.0,1.0,9690974275.0,118.0,52.0,2.0,9690974275.0,4.0,1236.0,3.0,9690974275.0,2.0,2576.0,4.0,9690974275.0,2.0,2833.0,5.0,9690974275.0,1.0,3192.0,6,9690974275,1,3489
941,0.0,9690974276.0,126.0,52.0,1.0,9690974276.0,118.0,52.0,2.0,9690974276.0,4.0,1236.0,3.0,9690974276.0,2.0,2576.0,4.0,9690974276.0,2.0,2833.0,5.0,9690974276.0,1.0,3192.0,6,9690974276,1,3489
942,0.0,9690974277.0,126.0,52.0,1.0,9690974277.0,118.0,52.0,2.0,9690974277.0,4.0,1236.0,3.0,9690974277.0,2.0,2576.0,4.0,9690974277.0,2.0,2833.0,5.0,9690974277.0,1.0,3192.0,6,9690974277,1,3489
943,0.0,9690974278.0,126.0,52.0,1.0,9690974278.0,118.0,52.0,2.0,9690974278.0,4.0,1236.0,3.0,9690974278.0,2.0,2576.0,4.0,9690974278.0,2.0,2833.0,5.0,9690974278.0,1.0,3192.0,6,9690974278,1,3489
944,0.0,9690974274.0,126.0,52.0,1.0,9690974274.0,118.0,52.0,2.0,9690974274.0,4.0,1236.0,3.0,9690974274.0,2.0,2576.0,4.0,9690974274.0,2.0,2833.0,5.0,9690974274.0,1.0,3192.0,6,9690974274,1,3489
945,0.0,3073173576.0,73.0,108.0,1.0,3073173576.0,70.0,108.0,2.0,3073173576.0,4.0,1236.0,3.0,3073173576.0,2.0,2576.0,4.0,3073173576.0,2.0,2833.0,5.0,3073173576.0,1.0,3192.0,6,3073173576,1,3489
946,0.0,3073173585.0,73.0,108.0,1.0,3073173585.0,70.0,108.0,2.0,3073173585.0,4.0,1236.0,3.0,3073173585.0,2.0,2576.0,4.0,3073173585.0,2.0,2833.0,5.0,3073173585.0,1.0,3192.0,6,3073173585,1,3489
947,0.0,21563479.0,17.0,397.0,1.0,21563479.0,2.0,786.0,2.0,21563479.0,2.0,1174.0,3.0,21563479.0,2.0,2576.0,4.0,21563479.0,2.0,2833.0,5.0,21563479.0,1.0,3192.0,6,21563479,1,3489
948,0.0,25495640.0,18.0,70.0,1.0,25495640.0,16.0,70.0,2.0,25495640.0,1.0,230.0,3.0,25495640.0,1.0,230.0,4.0,25495640.0,1.0,230.0,5.0,25495640.0,1.0,3192.0,6,25495640,1,3489
949,0.0,21563481.0,17.0,397.0,1.0,21563481.0,2.0,786.0,2.0,21563481.0,2.0,1174.0,3.0,21563481.0,2.0,2576.0,4.0,21563481.0,2.0,2833.0,5.0,21563481.0,1.0,3192.0,6,21563481,1,3489
950,0.0,367102039.0,224.0,16.0,1.0,367102039.0,208.0,19.0,2.0,367102039.0,120.0,19.0,3.0,367102039.0,109.0,19.0,4.0,367102039.0,89.0,19.0,5.0,367102039.0,78.0,19.0,6,367102039,1,3489
951,0.0,1569343577.0,12.0,145.0,1.0,1569343577.0,12.0,149.0,2.0,1569343577.0,4.0,1236.0,3.0,1569343577.0,2.0,2576.0,4.0,1569343577.0,2.0,2833.0,5.0,1569343577.0,1.0,3192.0,6,1569343577,1,3489
952,0.0,1569343576.0,105.0,9.0,1.0,1569343576.0,97.0,13.0,2.0,1569343576.0,4.0,1236.0,3.0,1569343576.0,2.0,2576.0,4.0,1569343576.0,2.0,2833.0,5.0,1569343576.0,1.0,3192.0,6,1569343576,1,3489
953,0.0,9699944538.0,126.0,52.0,1.0,9699944538.0,118.0,52.0,2.0,9699944538.0,4.0,1236.0,3.0,9699944538.0,2.0,2576.0,4.0,9699944538.0,2.0,2833.0,5.0,9699944538.0,1.0,3192.0,6,9699944538,1,3489
954,0.0,1215563870.0,2.0,277.0,1.0,1215563870.0,2.0,786.0,2.0,1215563870.0,2.0,1174.0,3.0,1215563870.0,2.0,2576.0,4.0,1215563870.0,2.0,2833.0,5.0,1215563870.0,1.0,3192.0,6,1215563870,1,3489
955,0.0,25495646.0,18.0,70.0,1.0,25495646.0,16.0,70.0,2.0,25495646.0,1.0,230.0,3.0,25495646.0,1.0,230.0,4.0,25495646.0,1.0,230.0,5.0,25495646.0,1.0,3192.0,6,25495646,1,3489
956,0.0,25503841.0,17.0,397.0,1.0,25503841.0,2.0,786.0,2.0,25503841.0,2.0,1174.0,3.0,25503841.0,2.0,2576.0,4.0,25503841.0,2.0,2833.0,5.0,25503841.0,1.0,3192.0,6,25503841,1,3489
957,0.0,21563489.0,17.0,397.0,1.0,21563489.0,2.0,786.0,2.0,21563489.0,2.0,1174.0,3.0,21563489.0,2.0,2576.0,4.0,21563489.0,2.0,2833.0,5.0,21563489.0,1.0,3192.0,6,21563489,1,3489
958,0.0,1215563875.0,2.0,277.0,1.0,1215563875.0,2.0,786.0,2.0,1215563875.0,2.0,1174.0,3.0,1215563875.0,2.0,2576.0,4.0,1215563875.0,2.0,2833.0,5.0,1215563875.0,1.0,3192.0,6,1215563875,1,3489
959,0.0,9703827555.0,8.0,80.0,1.0,9703827555.0,8.0,80.0,2.0,9703827555.0,4.0,1236.0,3.0,9703827555.0,2.0,2576.0,4.0,9703827555.0,2.0,2833.0,5.0,9703827555.0,1.0,3192.0,6,9703827555,1,3489
960,0.0,25503845.0,17.0,397.0,1.0,25503845.0,2.0,786.0,2.0,25503845.0,2.0,1174.0,3.0,25503845.0,2.0,2576.0,4.0,25503845.0,2.0,2833.0,5.0,25503845.0,1.0,3192.0,6,25503845,1,3489
961,0.0,1215563878.0,2.0,277.0,1.0,1215563878.0,2.0,786.0,2.0,1215563878.0,2.0,1174.0,3.0,1215563878.0,2.0,2576.0,4.0,1215563878.0,2.0,2833.0,5.0,1215563878.0,1.0,3192.0,6,1215563878,1,3489
962,0.0,1215563879.0,2.0,277.0,1.0,1215563879.0,2.0,786.0,2.0,1215563879.0,2.0,1174.0,3.0,1215563879.0,2.0,2576.0,4.0,1215563879.0,2.0,2833.0,5.0,1215563879.0,1.0,3192.0,6,1215563879,1,3489
963,0.0,25503848.0,17.0,397.0,1.0,25503848.0,2.0,786.0,2.0,25503848.0,2.0,1174.0,3.0,25503848.0,2.0,2576.0,4.0,25503848.0,2.0,2833.0,5.0,25503848.0,1.0,3192.0,6,25503848,1,3489
964,,,,,,,,,,,,,,,,,,,,,,,,,6,1215563881,1,3489
965,0.0,25503851.0,17.0,397.0,1.0,25503851.0,2.0,786.0,2.0,25503851.0,2.0,1174.0,3.0,25503851.0,2.0,2576.0,4.0,25503851.0,2.0,2833.0,5.0,25503851.0,1.0,3192.0,6,25503851,1,3489
966,0.0,1215563885.0,120.0,14.0,1.0,1215563885.0,112.0,14.0,2.0,1215563885.0,64.0,23.0,3.0,1215563885.0,2.0,2576.0,4.0,1215563885.0,2.0,2833.0,5.0,1215563885.0,1.0,3192.0,6,1215563885,1,3489
967,0.0,21563503.0,75.0,8.0,1.0,21563503.0,72.0,9.0,2.0,21563503.0,2.0,1174.0,3.0,21563503.0,2.0,2576.0,4.0,21563503.0,2.0,2833.0,5.0,21563503.0,1.0,3192.0,6,21563503,1,3489
968,0.0,1215563890.0,163.0,6.0,1.0,1215563890.0,152.0,6.0,2.0,1215563890.0,2.0,1174.0,3.0,1215563890.0,2.0,2576.0,4.0,1215563890.0,2.0,2833.0,5.0,1215563890.0,1.0,3192.0,6,1215563890,1,3489
969,0.0,1215563891.0,2.0,277.0,1.0,1215563891.0,2.0,786.0,2.0,1215563891.0,2.0,1174.0,3.0,1215563891.0,2.0,2576.0,4.0,1215563891.0,2.0,2833.0,5.0,1215563891.0,1.0,3192.0,6,1215563891,1,3489
970,0.0,21563508.0,17.0,397.0,1.0,21563508.0,2.0,786.0,2.0,21563508.0,2.0,1174.0,3.0,21563508.0,2.0,2576.0,4.0,21563508.0,2.0,2833.0,5.0,21563508.0,1.0,3192.0,6,21563508,1,3489
971,0.0,1215563894.0,2.0,277.0,1.0,1215563894.0,2.0,786.0,2.0,1215563894.0,2.0,1174.0,3.0,1215563894.0,2.0,2576.0,4.0,1215563894.0,2.0,2833.0,5.0,1215563894.0,1.0,3192.0,6,1215563894,1,3489
972,0.0,1215563895.0,2.0,277.0,1.0,1215563895.0,2.0,786.0,2.0,1215563895.0,2.0,1174.0,3.0,1215563895.0,2.0,2576.0,4.0,1215563895.0,2.0,2833.0,5.0,1215563895.0,1.0,3192.0,6,1215563895,1,3489
973,0.0,25503862.0,17.0,397.0,1.0,25503862.0,2.0,786.0,2.0,25503862.0,2.0,1174.0,3.0,25503862.0,2.0,2576.0,4.0,25503862.0,2.0,2833.0,5.0,25503862.0,1.0,3192.0,6,25503862,1,3489
974,0.0,1215563897.0,120.0,14.0,1.0,1215563897.0,112.0,14.0,2.0,1215563897.0,64.0,23.0,3.0,1215563897.0,2.0,2576.0,4.0,1215563897.0,2.0,2833.0,5.0,1215563897.0,1.0,3192.0,6,1215563897,1,3489
975,0.0,5609638014.0,56.0,63.0,1.0,5609638014.0,53.0,63.0,2.0,5609638014.0,30.0,66.0,3.0,5609638014.0,26.0,66.0,4.0,5609638014.0,24.0,66.0,5.0,5609638014.0,1.0,3192.0,6,5609638014,1,3489
976,0.0,1215563903.0,2.0,277.0,1.0,1215563903.0,2.0,786.0,2.0,1215563903.0,2.0,1174.0,3.0,1215563903.0,2.0,2576.0,4.0,1215563903.0,2.0,2833.0,5.0,1215563903.0,1.0,3192.0,6,1215563903,1,3489
977,0.0,5342251136.0,2.0,277.0,1.0,5342251136.0,2.0,786.0,2.0,5342251136.0,2.0,1174.0,3.0,5342251136.0,2.0,2576.0,4.0,5342251136.0,2.0,2833.0,5.0,5342251136.0,1.0,3192.0,6,5342251136,1,3489
978,0.0,1215563905.0,163.0,6.0,1.0,1215563905.0,152.0,6.0,2.0,1215563905.0,2.0,1174.0,3.0,1215563905.0,2.0,2576.0,4.0,1215563905.0,2.0,2833.0,5.0,1215563905.0,1.0,3192.0,6,1215563905,1,3489
979,0.0,4835108995.0,43.0,8.0,1.0,4835108995.0,7.0,261.0,2.0,4835108995.0,4.0,1236.0,3.0,4835108995.0,2.0,2576.0,4.0,4835108995.0,2.0,2833.0,5.0,4835108995.0,1.0,3192.0,6,4835108995,1,3489
980,0.0,4835108996.0,51.0,34.0,1.0,4835108996.0,48.0,34.0,2.0,4835108996.0,4.0,1236.0,3.0,4835108996.0,2.0,2576.0,4.0,4835108996.0,2.0,2833.0,5.0,4835108996.0,1.0,3192.0,6,4835108996,1,3489
981,0.0,4835108997.0,51.0,34.0,1.0,4835108997.0,48.0,34.0,2.0,4835108997.0,4.0,1236.0,3.0,4835108997.0,2.0,2576.0,4.0,4835108997.0,2.0,2833.0,5.0,4835108997.0,1.0,3192.0,6,4835108997,1,3489
982,0.0,4835108998.0,40.0,68.0,1.0,4835108998.0,38.0,68.0,2.0,4835108998.0,4.0,1236.0,3.0,4835108998.0,2.0,2576.0,4.0,4835108998.0,2.0,2833.0,5.0,4835108998.0,1.0,3192.0,6,4835108998,1,3489
983,0.0,7840712839.0,53.0,49.0,1.0,7840712839.0,50.0,49.0,2.0,7840712839.0,29.0,51.0,3.0,7840712839.0,25.0,51.0,4.0,7840712839.0,23.0,51.0,5.0,7840712839.0,20.0,51.0,6,7840712839,1,3489
984,0.0,25503880.0,2.0,277.0,1.0,25503880.0,2.0,786.0,2.0,25503880.0,2.0,1174.0,3.0,25503880.0,2.0,2576.0,4.0,25503880.0,2.0,2833.0,5.0,25503880.0,1.0,3192.0,6,25503880,1,3489
985,0.0,4835108999.0,40.0,68.0,1.0,4835108999.0,38.0,68.0,2.0,4835108999.0,4.0,1236.0,3.0,4835108999.0,2.0,2576.0,4.0,4835108999.0,2.0,2833.0,5.0,4835108999.0,1.0,3192.0,6,4835108999,1,3489
986,,,,,,,,,,,,,,,,,,,,,,,,,6,4835109002,1,3489
