,cluster_id0,cluster_id1,cluster_id2,cluster_id3,cluster_id4,cluster_id5,cluster_id6
1065,2.0,2.0,2.0,2.0,2.0,1.0,1
1066,40.0,38.0,4.0,2.0,2.0,1.0,1
1067,2.0,2.0,2.0,2.0,2.0,1.0,1
1068,2.0,2.0,2.0,2.0,2.0,1.0,1
1069,2.0,2.0,2.0,2.0,2.0,1.0,1
1070,2.0,2.0,2.0,2.0,2.0,1.0,1
1071,18.0,16.0,1.0,1.0,1.0,1.0,1
1072,18.0,16.0,1.0,1.0,1.0,1.0,1
1073,,,,,,,1
1074,2.0,2.0,2.0,2.0,2.0,1.0,1
1075,2.0,2.0,2.0,2.0,2.0,1.0,1
1076,17.0,2.0,2.0,2.0,2.0,1.0,1
1077,2.0,2.0,2.0,2.0,2.0,1.0,1
1078,2.0,2.0,2.0,2.0,2.0,1.0,1
1079,2.0,2.0,2.0,2.0,2.0,1.0,1
1080,17.0,2.0,2.0,2.0,2.0,1.0,1
1081,17.0,2.0,2.0,2.0,2.0,1.0,1
1082,17.0,2.0,2.0,2.0,2.0,1.0,1
1083,17.0,2.0,2.0,2.0,2.0,1.0,1
1084,104.0,97.0,4.0,2.0,2.0,1.0,1
1085,71.0,68.0,1.0,1.0,1.0,1.0,1
1086,71.0,68.0,1.0,1.0,1.0,1.0,1
1087,17.0,2.0,2.0,2.0,2.0,1.0,1
1088,121.0,113.0,64.0,2.0,2.0,1.0,1
1089,26.0,24.0,1.0,1.0,1.0,1.0,1
1090,71.0,68.0,1.0,1.0,1.0,1.0,1
1091,26.0,24.0,1.0,1.0,1.0,1.0,1
1092,51.0,48.0,4.0,2.0,2.0,1.0,1
1093,26.0,24.0,1.0,1.0,1.0,1.0,1
1094,26.0,24.0,1.0,1.0,1.0,1.0,1
1095,4.0,4.0,4.0,2.0,2.0,1.0,1
1096,40.0,38.0,4.0,2.0,2.0,1.0,1
1097,40.0,38.0,4.0,2.0,2.0,1.0,1
1098,31.0,29.0,16.0,13.0,12.0,11.0,1
1099,,,,,,,1
1100,7.0,7.0,4.0,2.0,2.0,1.0,1
1101,40.0,38.0,4.0,2.0,2.0,1.0,1
1102,241.0,224.0,26.0,22.0,21.0,18.0,1
1103,,,,,,,1
1104,2.0,2.0,2.0,2.0,2.0,1.0,1
1105,51.0,48.0,4.0,2.0,2.0,1.0,1
1106,140.0,131.0,76.0,67.0,57.0,1.0,1
1107,140.0,131.0,76.0,67.0,57.0,1.0,1
1108,65.0,63.0,37.0,33.0,2.0,1.0,1
1109,140.0,131.0,76.0,67.0,57.0,1.0,1
1110,17.0,2.0,2.0,2.0,2.0,1.0,1
1111,18.0,16.0,1.0,1.0,1.0,1.0,1
1112,40.0,38.0,4.0,2.0,2.0,1.0,1
1113,7.0,7.0,4.0,2.0,2.0,1.0,1
1114,73.0,70.0,4.0,2.0,2.0,1.0,1
1115,31.0,29.0,16.0,13.0,12.0,11.0,1
1116,40.0,38.0,4.0,2.0,2.0,1.0,1
1117,53.0,50.0,29.0,25.0,23.0,20.0,1
1118,53.0,50.0,29.0,25.0,23.0,20.0,1
1119,31.0,29.0,16.0,13.0,12.0,11.0,1
1120,17.0,2.0,2.0,2.0,2.0,1.0,1
1121,17.0,2.0,2.0,2.0,2.0,1.0,1
1122,24.0,22.0,2.0,2.0,2.0,1.0,1
1123,40.0,38.0,4.0,2.0,2.0,1.0,1
1124,7.0,7.0,4.0,2.0,2.0,1.0,1
1125,58.0,56.0,31.0,27.0,25.0,21.0,1
1126,68.0,65.0,4.0,2.0,2.0,1.0,1
1127,17.0,2.0,2.0,2.0,2.0,1.0,1
1128,,,,,,,1
1129,175.0,4.0,4.0,2.0,2.0,1.0,1
1130,65.0,63.0,37.0,33.0,2.0,1.0,1
1131,31.0,29.0,16.0,13.0,12.0,11.0,1
1132,76.0,73.0,2.0,2.0,2.0,1.0,1
1133,31.0,29.0,16.0,13.0,12.0,11.0,1
1134,7.0,7.0,4.0,2.0,2.0,1.0,1
1135,31.0,29.0,16.0,13.0,12.0,11.0,1
1136,68.0,65.0,4.0,2.0,2.0,1.0,1
1137,197.0,183.0,52.0,7.0,2.0,1.0,1
1138,232.0,216.0,4.0,2.0,2.0,1.0,1
1139,8.0,8.0,4.0,2.0,2.0,1.0,1
1140,58.0,56.0,31.0,27.0,25.0,21.0,1
1141,29.0,27.0,14.0,7.0,2.0,1.0,1
1142,20.0,18.0,2.0,2.0,2.0,1.0,1
1143,40.0,38.0,4.0,2.0,2.0,1.0,1
1144,17.0,2.0,2.0,2.0,2.0,1.0,1
1145,17.0,2.0,2.0,2.0,2.0,1.0,1
1146,17.0,2.0,2.0,2.0,2.0,1.0,1
1147,17.0,2.0,2.0,2.0,2.0,1.0,1
1148,17.0,2.0,2.0,2.0,2.0,1.0,1
1149,17.0,2.0,2.0,2.0,2.0,1.0,1
1150,17.0,2.0,2.0,2.0,2.0,1.0,1
1151,42.0,40.0,2.0,2.0,2.0,1.0,1
1152,17.0,2.0,2.0,2.0,2.0,1.0,1
1153,51.0,48.0,4.0,2.0,2.0,1.0,1
1154,17.0,2.0,2.0,2.0,2.0,1.0,1
1155,17.0,2.0,2.0,2.0,2.0,1.0,1
1156,2.0,2.0,2.0,2.0,2.0,1.0,1
1157,17.0,2.0,2.0,2.0,2.0,1.0,1
1158,2.0,2.0,2.0,2.0,2.0,1.0,1
1159,152.0,142.0,80.0,72.0,2.0,1.0,1
1160,152.0,142.0,80.0,72.0,2.0,1.0,1
1161,152.0,142.0,80.0,72.0,2.0,1.0,1
1162,153.0,143.0,81.0,2.0,2.0,1.0,1
1163,7.0,7.0,4.0,2.0,2.0,1.0,1
1164,56.0,53.0,30.0,26.0,24.0,1.0,1
1165,40.0,38.0,4.0,2.0,2.0,1.0,1
1166,13.0,13.0,8.0,7.0,2.0,1.0,1
1167,2.0,2.0,2.0,2.0,2.0,1.0,1
1168,40.0,38.0,4.0,2.0,2.0,1.0,1
1169,2.0,2.0,2.0,2.0,2.0,1.0,1
1170,2.0,2.0,2.0,2.0,2.0,1.0,1
1171,66.0,64.0,2.0,2.0,2.0,1.0,1
1172,66.0,64.0,2.0,2.0,2.0,1.0,1
1173,66.0,64.0,2.0,2.0,2.0,1.0,1
1174,67.0,64.0,2.0,2.0,2.0,1.0,1
1175,17.0,2.0,2.0,2.0,2.0,1.0,1
1176,2.0,2.0,2.0,2.0,2.0,1.0,1
1177,20.0,18.0,2.0,2.0,2.0,1.0,1
1178,20.0,18.0,2.0,2.0,2.0,1.0,1
1179,20.0,18.0,2.0,2.0,2.0,1.0,1
1180,,,,,,,1
1181,40.0,38.0,4.0,2.0,2.0,1.0,1
1182,31.0,29.0,16.0,13.0,12.0,11.0,1
1183,168.0,157.0,4.0,2.0,2.0,1.0,1
1184,31.0,29.0,16.0,13.0,12.0,11.0,1
1185,40.0,38.0,4.0,2.0,2.0,1.0,1
1186,32.0,30.0,4.0,2.0,2.0,1.0,1
1187,40.0,38.0,4.0,2.0,2.0,1.0,1
1188,7.0,7.0,4.0,2.0,2.0,1.0,1
1189,40.0,38.0,4.0,2.0,2.0,1.0,1
1190,51.0,48.0,4.0,2.0,2.0,1.0,1
1191,51.0,48.0,4.0,2.0,2.0,1.0,1
1192,51.0,48.0,4.0,2.0,2.0,1.0,1
1193,51.0,48.0,4.0,2.0,2.0,1.0,1
1194,12.0,12.0,4.0,2.0,2.0,1.0,1
1195,7.0,7.0,4.0,2.0,2.0,1.0,1
1196,12.0,12.0,4.0,2.0,2.0,1.0,1
1197,97.0,91.0,2.0,2.0,2.0,1.0,1
1198,51.0,48.0,4.0,2.0,2.0,1.0,1
1199,12.0,12.0,4.0,2.0,2.0,1.0,1
1200,2.0,2.0,2.0,2.0,2.0,1.0,1
1201,97.0,91.0,2.0,2.0,2.0,1.0,1
1202,84.0,81.0,4.0,2.0,2.0,1.0,1
1203,51.0,48.0,4.0,2.0,2.0,1.0,1
1204,44.0,41.0,4.0,2.0,2.0,1.0,1
1205,2.0,2.0,2.0,2.0,2.0,1.0,1
1206,140.0,131.0,76.0,67.0,57.0,1.0,1
1207,8.0,8.0,4.0,2.0,2.0,1.0,1
1208,140.0,131.0,76.0,67.0,57.0,1.0,1
1209,224.0,208.0,120.0,109.0,89.0,78.0,1
1210,42.0,40.0,2.0,2.0,2.0,1.0,1
1211,7.0,7.0,4.0,2.0,2.0,1.0,1
1212,7.0,7.0,4.0,2.0,2.0,1.0,1
1213,40.0,38.0,4.0,2.0,2.0,1.0,1
1214,31.0,29.0,16.0,13.0,12.0,11.0,1
1215,17.0,2.0,2.0,2.0,2.0,1.0,1
1216,17.0,2.0,2.0,2.0,2.0,1.0,1
1217,6.0,6.0,4.0,2.0,2.0,1.0,1
1218,40.0,38.0,4.0,2.0,2.0,1.0,1
1219,40.0,38.0,4.0,2.0,2.0,1.0,1
1220,40.0,38.0,4.0,2.0,2.0,1.0,1
1221,6.0,6.0,4.0,2.0,2.0,1.0,1
1222,140.0,131.0,76.0,67.0,57.0,1.0,1
1223,8.0,8.0,4.0,2.0,2.0,1.0,1
1224,8.0,8.0,4.0,2.0,2.0,1.0,1
1225,8.0,8.0,4.0,2.0,2.0,1.0,1
1226,40.0,38.0,4.0,2.0,2.0,1.0,1
1227,31.0,29.0,16.0,13.0,12.0,11.0,1
1228,53.0,50.0,29.0,25.0,23.0,20.0,1
1229,164.0,153.0,4.0,2.0,2.0,1.0,1
1230,16.0,2.0,2.0,2.0,2.0,1.0,1
1231,66.0,64.0,2.0,2.0,2.0,1.0,1
1232,66.0,64.0,2.0,2.0,2.0,1.0,1
1233,225.0,209.0,121.0,110.0,2.0,1.0,1
1234,97.0,91.0,2.0,2.0,2.0,1.0,1
1235,31.0,29.0,16.0,13.0,12.0,11.0,1
1236,19.0,17.0,9.0,2.0,2.0,1.0,1
1237,19.0,17.0,9.0,2.0,2.0,1.0,1
1238,17.0,2.0,2.0,2.0,2.0,1.0,1
1239,162.0,151.0,85.0,76.0,64.0,55.0,1
1240,20.0,18.0,2.0,2.0,2.0,1.0,1
1241,20.0,18.0,2.0,2.0,2.0,1.0,1
1242,20.0,18.0,2.0,2.0,2.0,1.0,1
1243,58.0,56.0,31.0,27.0,25.0,21.0,1
1244,151.0,141.0,79.0,71.0,60.0,1.0,1
1245,180.0,167.0,94.0,85.0,72.0,64.0,1
1246,40.0,38.0,4.0,2.0,2.0,1.0,1
1247,17.0,2.0,2.0,2.0,2.0,1.0,1
1248,98.0,2.0,2.0,2.0,2.0,1.0,1
1249,98.0,2.0,2.0,2.0,2.0,1.0,1
1250,98.0,2.0,2.0,2.0,2.0,1.0,1
1251,98.0,2.0,2.0,2.0,2.0,1.0,1
1252,31.0,29.0,16.0,13.0,12.0,11.0,1
1253,88.0,85.0,4.0,2.0,2.0,1.0,1
1254,88.0,85.0,4.0,2.0,2.0,1.0,1
1255,7.0,7.0,4.0,2.0,2.0,1.0,1
1256,7.0,7.0,4.0,2.0,2.0,1.0,1
1257,31.0,29.0,16.0,13.0,12.0,11.0,1
1258,2.0,2.0,2.0,2.0,2.0,1.0,1
1259,40.0,38.0,4.0,2.0,2.0,1.0,1
1260,73.0,70.0,4.0,2.0,2.0,1.0,1
1261,73.0,70.0,4.0,2.0,2.0,1.0,1
1262,73.0,70.0,4.0,2.0,2.0,1.0,1
1263,73.0,70.0,4.0,2.0,2.0,1.0,1
1264,16.0,2.0,2.0,2.0,2.0,1.0,1
1265,17.0,2.0,2.0,2.0,2.0,1.0,1
1266,12.0,12.0,4.0,2.0,2.0,1.0,1
1267,47.0,44.0,24.0,21.0,20.0,1.0,1
1268,144.0,135.0,25.0,21.0,20.0,1.0,1
1269,56.0,53.0,30.0,26.0,24.0,1.0,1
1270,,,,,,,1
1271,7.0,7.0,4.0,2.0,2.0,1.0,1
1272,7.0,7.0,4.0,2.0,2.0,1.0,1
1273,17.0,2.0,2.0,2.0,2.0,1.0,1
1274,17.0,2.0,2.0,2.0,2.0,1.0,1
1275,17.0,2.0,2.0,2.0,2.0,1.0,1
1276,53.0,50.0,29.0,25.0,23.0,20.0,1
1277,24.0,22.0,2.0,2.0,2.0,1.0,1
1278,20.0,18.0,2.0,2.0,2.0,1.0,1
1279,24.0,22.0,2.0,2.0,2.0,1.0,1
1280,51.0,48.0,4.0,2.0,2.0,1.0,1
1281,2.0,2.0,2.0,2.0,2.0,1.0,1
1282,17.0,2.0,2.0,2.0,2.0,1.0,1
1283,118.0,109.0,61.0,54.0,48.0,43.0,1
1284,40.0,38.0,4.0,2.0,2.0,1.0,1
1285,118.0,109.0,61.0,54.0,48.0,43.0,1
1286,40.0,38.0,4.0,2.0,2.0,1.0,1
1287,40.0,38.0,4.0,2.0,2.0,1.0,1
1288,40.0,38.0,4.0,2.0,2.0,1.0,1
1289,17.0,2.0,2.0,2.0,2.0,1.0,1
1290,17.0,2.0,2.0,2.0,2.0,1.0,1
1291,8.0,8.0,4.0,2.0,2.0,1.0,1
1292,71.0,68.0,1.0,1.0,1.0,1.0,1
1293,4.0,4.0,4.0,2.0,2.0,1.0,1
1294,196.0,182.0,102.0,92.0,78.0,70.0,1
1295,20.0,18.0,2.0,2.0,2.0,1.0,1
1296,74.0,71.0,4.0,2.0,2.0,1.0,1
1297,78.0,75.0,37.0,33.0,2.0,1.0,1
1298,19.0,17.0,9.0,2.0,2.0,1.0,1
1299,26.0,24.0,1.0,1.0,1.0,1.0,1
1300,1.0,1.0,1.0,1.0,1.0,1.0,1
1301,26.0,24.0,1.0,1.0,1.0,1.0,1
1302,7.0,7.0,4.0,2.0,2.0,1.0,1
1303,7.0,7.0,4.0,2.0,2.0,1.0,1
1304,7.0,7.0,4.0,2.0,2.0,1.0,1
1305,7.0,7.0,4.0,2.0,2.0,1.0,1
1306,4.0,4.0,4.0,2.0,2.0,1.0,1
1307,7.0,7.0,4.0,2.0,2.0,1.0,1
1308,7.0,7.0,4.0,2.0,2.0,1.0,1
1309,28.0,26.0,4.0,2.0,2.0,1.0,1
1310,7.0,7.0,4.0,2.0,2.0,1.0,1
1311,56.0,53.0,30.0,26.0,24.0,1.0,1
1312,18.0,16.0,1.0,1.0,1.0,1.0,1
1313,56.0,53.0,30.0,26.0,24.0,1.0,1
1314,232.0,216.0,4.0,2.0,2.0,1.0,1
1315,87.0,84.0,4.0,2.0,2.0,1.0,1
1316,56.0,53.0,30.0,26.0,24.0,1.0,1
1317,56.0,53.0,30.0,26.0,24.0,1.0,1
1318,4.0,4.0,4.0,2.0,2.0,1.0,1
1319,69.0,66.0,2.0,2.0,2.0,1.0,1
1320,17.0,2.0,2.0,2.0,2.0,1.0,1
1321,17.0,2.0,2.0,2.0,2.0,1.0,1
1322,18.0,16.0,1.0,1.0,1.0,1.0,1
1323,71.0,68.0,1.0,1.0,1.0,1.0,1
1324,18.0,16.0,1.0,1.0,1.0,1.0,1
1325,15.0,15.0,4.0,2.0,2.0,1.0,1
1326,2.0,2.0,2.0,2.0,2.0,1.0,1
1327,17.0,2.0,2.0,2.0,2.0,1.0,1
1328,24.0,22.0,2.0,2.0,2.0,1.0,1
1329,20.0,18.0,2.0,2.0,2.0,1.0,1
1330,20.0,18.0,2.0,2.0,2.0,1.0,1
1331,132.0,123.0,69.0,61.0,2.0,1.0,1
1332,131.0,122.0,68.0,60.0,52.0,47.0,1
1333,,,,,,,1
1334,131.0,122.0,68.0,60.0,52.0,47.0,1
1335,56.0,53.0,30.0,26.0,24.0,1.0,1
1336,56.0,53.0,30.0,26.0,24.0,1.0,1
1337,7.0,7.0,4.0,2.0,2.0,1.0,1
1338,224.0,208.0,120.0,109.0,89.0,78.0,1
1339,7.0,7.0,4.0,2.0,2.0,1.0,1
1340,154.0,144.0,2.0,2.0,2.0,1.0,1
1341,155.0,144.0,2.0,2.0,2.0,1.0,1
1342,169.0,158.0,4.0,2.0,2.0,1.0,1
1343,8.0,8.0,4.0,2.0,2.0,1.0,1
1344,24.0,22.0,2.0,2.0,2.0,1.0,1
1345,165.0,154.0,87.0,78.0,2.0,1.0,1
1346,155.0,144.0,2.0,2.0,2.0,1.0,1
1347,2.0,2.0,2.0,2.0,2.0,1.0,1
1348,154.0,144.0,2.0,2.0,2.0,1.0,1
1349,155.0,144.0,2.0,2.0,2.0,1.0,1
1350,16.0,2.0,2.0,2.0,2.0,1.0,1
1351,28.0,26.0,4.0,2.0,2.0,1.0,1
1352,28.0,26.0,4.0,2.0,2.0,1.0,1
1353,8.0,8.0,4.0,2.0,2.0,1.0,1
1354,8.0,8.0,4.0,2.0,2.0,1.0,1
1355,8.0,8.0,4.0,2.0,2.0,1.0,1
1356,52.0,49.0,28.0,24.0,2.0,1.0,1
1357,9.0,9.0,4.0,2.0,2.0,1.0,1
1358,17.0,2.0,2.0,2.0,2.0,1.0,1
1359,12.0,12.0,4.0,2.0,2.0,1.0,1
1360,9.0,9.0,4.0,2.0,2.0,1.0,1
1361,13.0,13.0,8.0,7.0,2.0,1.0,1
1362,9.0,9.0,4.0,2.0,2.0,1.0,1
1363,180.0,167.0,94.0,85.0,72.0,64.0,1
1364,84.0,81.0,4.0,2.0,2.0,1.0,1
1365,231.0,215.0,4.0,2.0,2.0,1.0,1
1366,78.0,75.0,37.0,33.0,2.0,1.0,1
1367,78.0,75.0,37.0,33.0,2.0,1.0,1
1368,206.0,192.0,109.0,98.0,80.0,1.0,1
1369,56.0,53.0,30.0,26.0,24.0,1.0,1
1370,18.0,16.0,1.0,1.0,1.0,1.0,1
1371,18.0,16.0,1.0,1.0,1.0,1.0,1
1372,18.0,16.0,1.0,1.0,1.0,1.0,1
1373,18.0,16.0,1.0,1.0,1.0,1.0,1
1374,18.0,16.0,1.0,1.0,1.0,1.0,1
1375,18.0,16.0,1.0,1.0,1.0,1.0,1
1376,18.0,16.0,1.0,1.0,1.0,1.0,1
1377,18.0,16.0,1.0,1.0,1.0,1.0,1
1378,18.0,16.0,1.0,1.0,1.0,1.0,1
1379,16.0,2.0,2.0,2.0,2.0,1.0,1
1380,13.0,13.0,8.0,7.0,2.0,1.0,1
1381,31.0,29.0,16.0,13.0,12.0,11.0,1
1382,20.0,18.0,2.0,2.0,2.0,1.0,1
1383,51.0,48.0,4.0,2.0,2.0,1.0,1
1384,52.0,49.0,28.0,24.0,2.0,1.0,1
1385,7.0,7.0,4.0,2.0,2.0,1.0,1
1386,7.0,7.0,4.0,2.0,2.0,1.0,1
1387,17.0,2.0,2.0,2.0,2.0,1.0,1
1388,17.0,2.0,2.0,2.0,2.0,1.0,1
1389,44.0,41.0,4.0,2.0,2.0,1.0,1
1390,73.0,70.0,4.0,2.0,2.0,1.0,1
1391,54.0,51.0,4.0,2.0,2.0,1.0,1
1392,9.0,9.0,4.0,2.0,2.0,1.0,1
1393,73.0,70.0,4.0,2.0,2.0,1.0,1
1394,29.0,27.0,14.0,7.0,2.0,1.0,1
1395,47.0,44.0,24.0,21.0,20.0,1.0,1
1396,4.0,4.0,4.0,2.0,2.0,1.0,1
1397,171.0,160.0,91.0,82.0,69.0,61.0,1
1398,178.0,165.0,4.0,2.0,2.0,1.0,1
1399,4.0,4.0,4.0,2.0,2.0,1.0,1
1400,250.0,233.0,30.0,26.0,24.0,1.0,1
1401,31.0,29.0,16.0,13.0,12.0,11.0,1
1402,149.0,140.0,1.0,1.0,1.0,1.0,1
1403,1.0,1.0,1.0,1.0,1.0,1.0,1
1404,149.0,140.0,1.0,1.0,1.0,1.0,1
1405,186.0,173.0,4.0,2.0,2.0,1.0,1
1406,2.0,2.0,2.0,2.0,2.0,1.0,1
1407,32.0,30.0,4.0,2.0,2.0,1.0,1
1408,36.0,34.0,1.0,1.0,1.0,1.0,1
1409,188.0,175.0,4.0,2.0,2.0,1.0,1
1410,144.0,135.0,25.0,21.0,20.0,1.0,1
1411,44.0,41.0,4.0,2.0,2.0,1.0,1
1412,65.0,63.0,37.0,33.0,2.0,1.0,1
1413,40.0,38.0,4.0,2.0,2.0,1.0,1
1414,1.0,1.0,1.0,1.0,1.0,1.0,1
1415,2.0,2.0,2.0,2.0,2.0,1.0,1
1416,40.0,38.0,4.0,2.0,2.0,1.0,1
1417,84.0,81.0,4.0,2.0,2.0,1.0,1
1418,84.0,81.0,4.0,2.0,2.0,1.0,1
1419,84.0,81.0,4.0,2.0,2.0,1.0,1
1420,68.0,65.0,4.0,2.0,2.0,1.0,1
1421,,,,,,,1
1422,85.0,82.0,4.0,2.0,2.0,1.0,1
1423,19.0,17.0,9.0,2.0,2.0,1.0,1
1424,19.0,17.0,9.0,2.0,2.0,1.0,1
1425,12.0,12.0,4.0,2.0,2.0,1.0,1
1426,19.0,17.0,9.0,2.0,2.0,1.0,1
1427,19.0,17.0,9.0,2.0,2.0,1.0,1
1428,144.0,135.0,25.0,21.0,20.0,1.0,1
1429,12.0,12.0,4.0,2.0,2.0,1.0,1
1430,12.0,12.0,4.0,2.0,2.0,1.0,1
1431,168.0,157.0,4.0,2.0,2.0,1.0,1
1432,8.0,8.0,4.0,2.0,2.0,1.0,1
1433,168.0,157.0,4.0,2.0,2.0,1.0,1
1434,36.0,34.0,1.0,1.0,1.0,1.0,1
1435,36.0,34.0,1.0,1.0,1.0,1.0,1
1436,168.0,157.0,4.0,2.0,2.0,1.0,1
1437,37.0,35.0,1.0,1.0,1.0,1.0,1
1438,73.0,70.0,4.0,2.0,2.0,1.0,1
1439,7.0,7.0,4.0,2.0,2.0,1.0,1
1440,73.0,70.0,4.0,2.0,2.0,1.0,1
1441,7.0,7.0,4.0,2.0,2.0,1.0,1
1442,7.0,7.0,4.0,2.0,2.0,1.0,1
1443,73.0,70.0,4.0,2.0,2.0,1.0,1
1444,12.0,12.0,4.0,2.0,2.0,1.0,1
1445,73.0,70.0,4.0,2.0,2.0,1.0,1
1446,12.0,12.0,4.0,2.0,2.0,1.0,1
1447,73.0,70.0,4.0,2.0,2.0,1.0,1
1448,73.0,70.0,4.0,2.0,2.0,1.0,1
1449,2.0,2.0,2.0,2.0,2.0,1.0,1
1450,74.0,71.0,4.0,2.0,2.0,1.0,1
1451,12.0,12.0,4.0,2.0,2.0,1.0,1
1452,74.0,71.0,4.0,2.0,2.0,1.0,1
1453,12.0,12.0,4.0,2.0,2.0,1.0,1
1454,149.0,140.0,1.0,1.0,1.0,1.0,1
1455,149.0,140.0,1.0,1.0,1.0,1.0,1
1456,149.0,140.0,1.0,1.0,1.0,1.0,1
1457,149.0,140.0,1.0,1.0,1.0,1.0,1
1458,149.0,140.0,1.0,1.0,1.0,1.0,1
1459,12.0,12.0,4.0,2.0,2.0,1.0,1
1460,2.0,2.0,2.0,2.0,2.0,1.0,1
1461,150.0,140.0,1.0,1.0,1.0,1.0,1
1462,150.0,140.0,1.0,1.0,1.0,1.0,1
1463,12.0,12.0,4.0,2.0,2.0,1.0,1
1464,150.0,140.0,1.0,1.0,1.0,1.0,1
1465,43.0,7.0,4.0,2.0,2.0,1.0,1
1466,12.0,12.0,4.0,2.0,2.0,1.0,1
1467,49.0,46.0,26.0,22.0,21.0,18.0,1
1468,49.0,46.0,26.0,22.0,21.0,18.0,1
1469,12.0,12.0,4.0,2.0,2.0,1.0,1
1470,49.0,46.0,26.0,22.0,21.0,18.0,1
1471,49.0,46.0,26.0,22.0,21.0,18.0,1
1472,12.0,12.0,4.0,2.0,2.0,1.0,1
1473,107.0,98.0,52.0,7.0,2.0,1.0,1
1474,12.0,12.0,4.0,2.0,2.0,1.0,1
1475,12.0,12.0,4.0,2.0,2.0,1.0,1
1476,73.0,70.0,4.0,2.0,2.0,1.0,1
1477,12.0,12.0,4.0,2.0,2.0,1.0,1
1478,12.0,12.0,4.0,2.0,2.0,1.0,1
1479,17.0,2.0,2.0,2.0,2.0,1.0,1
1480,17.0,2.0,2.0,2.0,2.0,1.0,1
1481,127.0,9.0,4.0,2.0,2.0,1.0,1
1482,,,,,,,1
1483,58.0,56.0,31.0,27.0,25.0,21.0,1
1484,58.0,56.0,31.0,27.0,25.0,21.0,1
1485,58.0,56.0,31.0,27.0,25.0,21.0,1
1486,58.0,56.0,31.0,27.0,25.0,21.0,1
1487,58.0,56.0,31.0,27.0,25.0,21.0,1
1488,58.0,56.0,31.0,27.0,25.0,21.0,1
1489,58.0,56.0,31.0,27.0,25.0,21.0,1
1490,16.0,2.0,2.0,2.0,2.0,1.0,1
1491,2.0,2.0,2.0,2.0,2.0,1.0,1
1492,84.0,81.0,4.0,2.0,2.0,1.0,1
1493,84.0,81.0,4.0,2.0,2.0,1.0,1
1494,12.0,12.0,4.0,2.0,2.0,1.0,1
1495,172.0,161.0,91.0,82.0,69.0,61.0,1
1496,103.0,96.0,4.0,2.0,2.0,1.0,1
1497,43.0,7.0,4.0,2.0,2.0,1.0,1
1498,84.0,81.0,4.0,2.0,2.0,1.0,1
1499,7.0,7.0,4.0,2.0,2.0,1.0,1
1500,1.0,1.0,1.0,1.0,1.0,1.0,1
1501,16.0,2.0,2.0,2.0,2.0,1.0,1
1502,126.0,118.0,4.0,2.0,2.0,1.0,1
1503,73.0,70.0,4.0,2.0,2.0,1.0,1
1504,73.0,70.0,4.0,2.0,2.0,1.0,1
1505,140.0,131.0,76.0,67.0,57.0,1.0,1
1506,126.0,118.0,4.0,2.0,2.0,1.0,1
1507,8.0,8.0,4.0,2.0,2.0,1.0,1
1508,19.0,17.0,9.0,2.0,2.0,1.0,1
1509,19.0,17.0,9.0,2.0,2.0,1.0,1
1510,19.0,17.0,9.0,2.0,2.0,1.0,1
1511,19.0,17.0,9.0,2.0,2.0,1.0,1
1512,13.0,13.0,8.0,7.0,2.0,1.0,1
1513,,,,,,,1
1514,126.0,118.0,4.0,2.0,2.0,1.0,1
1515,2.0,2.0,2.0,2.0,2.0,1.0,1
1516,93.0,4.0,4.0,2.0,2.0,1.0,1
1517,16.0,2.0,2.0,2.0,2.0,1.0,1
1518,175.0,4.0,4.0,2.0,2.0,1.0,1
1519,153.0,143.0,81.0,2.0,2.0,1.0,1
1520,99.0,92.0,48.0,42.0,38.0,34.0,1
1521,175.0,4.0,4.0,2.0,2.0,1.0,1
1522,99.0,92.0,48.0,42.0,38.0,34.0,1
1523,99.0,92.0,48.0,42.0,38.0,34.0,1
1524,19.0,17.0,9.0,2.0,2.0,1.0,1
1525,19.0,17.0,9.0,2.0,2.0,1.0,1
1526,19.0,17.0,9.0,2.0,2.0,1.0,1
1527,19.0,17.0,9.0,2.0,2.0,1.0,1
1528,56.0,53.0,30.0,26.0,24.0,1.0,1
1529,56.0,53.0,30.0,26.0,24.0,1.0,1
1530,32.0,30.0,4.0,2.0,2.0,1.0,1
1531,32.0,30.0,4.0,2.0,2.0,1.0,1
1532,190.0,176.0,4.0,2.0,2.0,1.0,1
1533,144.0,135.0,25.0,21.0,20.0,1.0,1
1534,52.0,49.0,28.0,24.0,2.0,1.0,1
1535,58.0,56.0,31.0,27.0,25.0,21.0,1
1536,126.0,118.0,4.0,2.0,2.0,1.0,1
1537,58.0,56.0,31.0,27.0,25.0,21.0,1
1538,126.0,118.0,4.0,2.0,2.0,1.0,1
1539,58.0,56.0,31.0,27.0,25.0,21.0,1
1540,126.0,118.0,4.0,2.0,2.0,1.0,1
1541,126.0,118.0,4.0,2.0,2.0,1.0,1
1542,,,,,,,1
1543,8.0,8.0,4.0,2.0,2.0,1.0,1
1544,2.0,2.0,2.0,2.0,2.0,1.0,1
1545,8.0,8.0,4.0,2.0,2.0,1.0,1
1546,2.0,2.0,2.0,2.0,2.0,1.0,1
1547,164.0,153.0,4.0,2.0,2.0,1.0,1
1548,17.0,2.0,2.0,2.0,2.0,1.0,1
1549,2.0,2.0,2.0,2.0,2.0,1.0,1
1550,2.0,2.0,2.0,2.0,2.0,1.0,1
1551,13.0,13.0,8.0,7.0,2.0,1.0,1
